,phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label,arup_null,city_name_mean_arup,county_name_mean_arup,arup_high,num_of_call,num_of_sus,num_of_sus_prob,isimei,num_of_prob,avg_call_dur,flow,num_of_app,ave_send_interval,day_average_receive,day_average_send,month_average_receive,month_average_send,ratio(send/receive)
2256,9c95e4af44d384a232f8ee5e50e8006168515f739e60d675f9e29d68335e3a94c1301848a0ae81dff382756830352104dcb69defb99c38d2a66c8ac6db66e170,2,23,4,9.19,9,12.99,12.04,9,10.14,9,10.68,0,FALSE,67.54491469,62.72254328,0,24.625,32,2.818181818,0,2.234375,90.63959391,,0,33127.6388,0,3.96875,0,79.375,0.0078125
2257,514cb3f69a19736137f6815af247cc661add1b467b13704c21bbff862c740d0bf67f1f603da1b15e27c8f296d6106a3afde3cb3b1baf8f40e99d979f537ab9a8,3,4,3,43,63.1,43.1,43,43,43.2,43,45.55,0,FALSE,55.36581524,58.78475714,0,11,16,4.2,0,18.6,125.4659091,,0,21785.51139,0.004739336,4.578199052,0.125,120.75,0.006179197
2258,cefcaad851cfb274b4574d346630c1ef8e9a5dd852ec967932343a4be1e51da684f553d3b6ee5c5fc1b2539399323d92f0d00cff600ed1c5eb20324a94ef5323,2,15,4,,,,63.08,19,19,19,27.816,1,TRUE,67.54491469,63.31759713,0,109,26,6.2,1,22.8,132.4220183,2.777191863,5,51828.77273,0.333333333,7.333333333,1,22,0.222222222
2259,e2c8aa091f1c25a72c8519ab38b9f87e3b2ef586dd3c97ab9abe383c0af75814a0856dae608663e885eb1bc205982195ea92d58569162423fec15af96b327719,2,3,5,,,,,,,,54.19,1,TRUE,67.54491469,70.63089841,0,101,16,4.2,1,21.2,122.6138614,0.591865084,10,14434.81132,0,10.8,0,54,0.084745763
2260,1a65abf7f804ee64845810644833baed51b0b4ec0231052e5d26b9aea1dd0df4b35b19ea8eb8e59e3667dfd66cb7ebd45eb82efe9961bfdec715938a5bb2347b,2,77,2,33.02,25.04,24.47,29.98,25.23,36.63,22.57,27.92625,0,FALSE,67.54491469,73.05041667,0,92.75,91,1.58974359,1,0.93814433,50.45013477,0.00032913,252,13814.07687,0.02991453,6.478632479,0.875,189.5,0.007889546
2261,b6950459854062da2c0d318f29e3650dafe2dbc101b8b04d6a80d477c0c44169e047781e8295d7e2b953f265826f87e6647d835caf605a6b0388158a569d794f,6,68,1,11.8,13,11.4,12.5,12.2,12.5,12.7,12.35625,0,FALSE,74.21436094,101.2398721,0,12.875,11,1.333333333,0,3.185185185,56.2815534,,0,200590.9753,0,1.171428571,0,16.4,0.057471264
2262,2e2691584faf171597c74a3eafe29a1770d7692c25562f0e464121ce94ed9b7605d71bfb4da3f9ee000d92f5764f55df186a534a099645be30c92a55257b008c,22,97,5,169,169,169,288.1,169,169,169,183.8875,1,FALSE,71.34772368,98.76911458,1,173.875,282,0.586956522,1,0.493603412,113.3982746,7.69E-05,619,4489.044435,3.834061135,16.61135371,109.75,475.5,0.231819375
2263,8cd12d19a5988cbad16d78556fb2feb0030fe8c95c1a376d3b877652c51e74d23b47be8d99a3e5f6abf2b251e26c7bd351be344b4fac81897697ac0361902974,2,5,1,,,,,24.53,19,19,20.3825,0,TRUE,67.54491469,66.57455075,0,101.5,99,1.725,0,1.791946309,72.12807882,0.010060889,67,55383.59302,0,3.680851064,0,43.25,0.028089888
2264,6aa692fb5a921b8fff9f2d15a4d3ebe39ab7079f222b506f9220f5fb9883a485dba719489ce6d411223a53908c6cf50e2293cb18267a61a0b75c36f0e6cba57a,6,22,3,72.9,72,72.1,72.1,72.7,72,72,72.225,0,FALSE,74.21436094,55.21165909,0,82.75,95,1.142857143,0,0.887640449,42.63293051,6.17E-05,407,21986.4178,0.084577114,4.671641791,2.125,117.375,0.023305085
2265,f2f73d30afc414cb29685f99d637dda8ae42c8863a43d783f2e1729282b03d9203c08a6dd6c8541dd8b5460337edea6a2c73f8c51e434c7107f1f8adca7df598,15,44,3,,,,,,,,438.88,1,TRUE,,,1,76,34,6.333333333,0,11.28571429,321.6578947,,0,19630.17021,0.2,9.4,1,47,0.115384615
2266,8d02da1335332dba1ff9d28b5c5e54e53d4badcff1b5820d6d1dcde93b819bf2250c63c21e4ffcd9e9c846a510c77841f506d30486926c6714e46bc1219e13ac,2,95,5,2.88,2.88,2.9,2.93,4.85,3.98,2.94,3.3175,0,FALSE,67.54491469,49.30102642,0,33.2,26,1,0,2.591836735,55.75301205,0.022154746,21,89207.66142,0.055555556,3.5,0.4,25.2,0.053435115
2267,bb93b75774559ed9915b3afa85439e26d6d186b358b5f6f545ae37dc33b6fc9b21e71f95c7f5f024c928954b7ac0b3702db78e4f1acc742bd9f44c1d318269c5,18,120,3,100.1,100.4,130.29,120.56,101,140.1,219.99,126.68,0,FALSE,73.33585938,75.41152778,0,488,518,0.340101523,1,0.375746924,71.49923156,0.00079678,222,13435.58887,0.082608696,6.72173913,2.375,193.25,0.015473888
2268,5ce381befe3228726a4ead35c9f1b6ed26b32f435311acd95d9b29d6951ba0a771f6297f9c0de48a03331cd4c1391dae68eaf3ac791f5058127f9146cb498525,2,28,1,52.2,52.2,52,52.1,52.1,52,52,52.075,0,FALSE,67.54491469,72.16061768,0,21,17,4.4,0,34.6,56.85119048,0.001714741,143,40016.79457,0.021582734,3.697841727,0.375,64.25,0.015414258
2269,ce074582e20d5304e9c708a1d4398c6d1ea7ce1b23e9dadc96011c273a690dc8b46e4f44e68f71a134d12eb7a91cd5847234a940e2f91333b5ec8e88d301726f,14,96,2,119,119,116,116,116,116,116,116.75,0,FALSE,56.61926325,55.77626374,0,117.875,208,0.758064516,0,0.645941278,104.2460233,0.000201442,361,4392.205176,0.950819672,18.68852459,29,570,0.051916758
2270,b362bbb75587e339d4fefb3595cea5f92ba01243d7f40345071431e3fb4a90cb8cf2667c01e15c7b9e845748a52a248d5ee38d88420a6be093d21b848c86d5c8,9,57,2,62.1,62.6,73.94,71.4,77.3,73.7,65.5,70.08,0,FALSE,59.52868001,86.9134,0,70.5,133,0.810126582,1,1.216216216,109.9503546,0.007702098,118,9834.59008,0.782978723,8.314893617,23,244.25,0.096477795
2271,c0f1d5428ef51dc0bea59d8cfbdf415babd57aca8e08c8c0fbdfc3244e577204b2a28f22364224b54d0809f7718210c403c3e3eefda5d8ebb812194ec808589b,2,27,5,,54.79,10.9,10.9,10.9,60.9,10.9,31.45571429,1,TRUE,67.54491469,79.20450184,0,138,117,24.4,1,83.8,22.68115942,0.011016355,9,34621.2774,0.838709677,8.612903226,6.5,66.75,0.113970588
2272,044dbcff1a11dfdb21bc1d20ca9087ddcd06c210e38f1d70ab48d011a4f3a58aa5ead884604fff8d93e899c18129a7749c88d61352ae69840d20d96d82a84630,17,124,1,12,12,12,12,12,12,18.1,12.7625,0,FALSE,44.69668914,29.08609586,0,5.375,7,1.428571429,0,3.818181818,43.48837209,27.99347267,5,68770.575,0,3.957746479,0,35.125,0.017482517
2273,f27bc3d4e97fc06774038dfb06e9cabdd77c648e3c5b4f5841f5845ddddd640508446caf9c171a13178773780f7d409e446ab86dfc1c945288f6f140a815a7c9,2,70,3,9.05,9,9,9.07,9.04,9.05,9.12,9.04625,0,FALSE,67.54491469,45.05340508,0,51.25,135,0.666666667,1,0.596958175,168.2487805,1.570316064,15,30296.10534,0.023809524,4.107142857,0.5,86.25,0.01294964
2274,6ca448c61129835afaec65a8c3d88ec92d38b24272cb61b511a726477da99402450fb9034aa3cb47e4cd552aa5f1a8ddf96a409eba2f21536001a893aa6fa2c2,2,20,1,61.62,60.9,46.7,49.22,163.8,75.84,77.62,76.66,0,FALSE,67.54491469,67.35377805,0,147.5,252,1.943820225,0,1.902439024,132.7135593,59.39426209,1,550079.4063,1,0,4.125,0,7.6
2275,6f053882d760f2985e23c3297f674c531920f77917f5148045f31985024c41ef87d04614b3612a733d7d88fa1faec745e72f9c7456e3969a91f205fa5ca807a4,8,31,1,109.5,110.2,109.8,118.5,120.8,118.7,118.5,121.33375,0,FALSE,56.28338464,68.47462798,0,44.625,192,0.311688312,1,0.468,1038.767507,3.49E-05,438,13812.19487,0.128755365,6.394849785,3.75,186.25,0.023411371
2276,ad55205daa2d651af1cff77ca341e4aae42ce3474b6bd70ffaf5e3c498000436365945a8ef29878c92d590f50b454f404b265bf5190bd9eee50faa59bbaa6a44,10,72,5,,,2.84,262.29,,,11.75,71.8375,1,TRUE,56.74882249,56.36161825,0,32.5,19,3.142857143,1,8.375,196.0615385,0.019406559,57,80543.1125,0.642857143,10.85714286,2.25,38,0.089171975
2277,bb94c24e6f35cceead72a6d9dabcf6d42d40122edac306b431c3923c59692065040b18b8f982bdadb3901fbdb8c2eb19f869b9231f3a564f94a1592dcea1ea48,0,0,3,198.9,198.9,1,1,1,18.9,1,52.7125,0,FALSE,67.6898946,87.9621868,0,364.75,476,2.422535211,0,1.348035285,57.25976696,0.000171596,241,5935.180536,0.045454545,14.60743802,1.375,441.875,0.004519774
2278,8f64d556023a89abeef17e23e01a17e6be0bfcc7f327ad7c212401d79441b4d5e59a7169c5ad1100370762b62778702faa525c7462d38b31afeb96cdea328921,17,49,1,89,92.67,136.26,89,89,89,89,95.36625,0,FALSE,44.69668914,52.75477935,0,80.5,110,1.181818182,0,1.255172414,61.75465839,0.002892893,119,18670.86234,0,5.241860465,0,140.875,0.004416961
2279,ad27ce8699910709dab3052212f91b4fe607a0ff1cded475cc03c3d8ceec315480acd8c83696a966c2d94570bc1e3bcf1a579af77e605632ec71aef124b147ef,0,0,1,17,17,20.61,25.17,19.09,19.47,17.38,19.7075,0,FALSE,67.6898946,87.9621868,0,36.75,47,1.590909091,0,1.841121495,62.93197279,,0,12503.49465,0,6.897540984,0,210.375,0.002962085
2280,7040ac5b7c3b5d2585ea2bf15709e13731089327a6ccfdb9c8dbd280eff5488df314eb60a91f7084b789c35ba8d6f1df0b99a2763d3b2cc6dbbe1c72ebc9d99d,2,12,1,12.93,9.3,9.1,9.5,9,9,9.1,9.61625,0,FALSE,67.54491469,47.54269394,0,9.75,28,0.461538462,1,0.396825397,150.1538462,,0,9252.015466,0.004166667,9.429166667,0.125,282.875,0.002645503
2281,faa8ccb2ab1845774b237273be74786b2d20f1e2baa9d289051715342076dc37a2eb5c09405dab7cc302034161e55754fc8432f596e9b0df0ad23989b57ed5a9,17,66,2,62.58,48.9,48.9,48.9,48.9,52.89,53.08,52.225,0,FALSE,44.69668914,38.19879762,0,120.875,160,0.7,0,0.699130435,91.67631851,0.000393518,106,18220.05204,0,5.828282828,0,144.25,0.004314064
2282,0866d017b7e0205516a0d073633b9d79698c8c5a7988b3be53568e33864a6c9938d11daeb1d5406b47e3e3f1489443a036e43c09981a5269e9c72d149e590844,12,35,1,54.7,49,49.1,49,49,65.63,57.17,53.3,0,FALSE,82.27228409,97.77973065,0,57.875,94,2.586206897,1,2.814516129,126.1468683,0.000275998,196,23017.18482,0.004807692,4.370192308,0.125,113.625,0.006564551
2283,94e8ce817d35094f567f42aa784e8b2c21f18c9068494c0e3f06951727199247169a49a1f86e8575c0488c9a0176b165a3e383ff90958c9bfa530eacbdba6881,0,0,2,9.08,9,9.16,10.28,13.06,14.52,11.5,10.74,0,FALSE,67.6898946,87.9621868,0,3.333333333,6,0.777777778,0,0.666666667,57.6,,0,18763.38125,0.013333333,7.46,0.25,139.875,0.006227758
2284,0616c2dce29df2022fefc726d64802539e25e19d27ab8fde3266fc6959d00479622e1c8d99e93dd68a0383c3144ddcf79b7921a91f0fb1c1a4f31a2c8f1f160f,9,129,2,19.8,17.5,17.1,17,19,19,19,18.425,0,FALSE,59.52868001,54.91247549,0,27.25,46,1,1,0.583333333,99.24770642,440.4239412,2,21055.86359,0.021097046,4.189873418,0.625,124.125,0.01002004
2285,5c38b5515302dfaa06d41624f94039088bf7d3f5372416225dcd7a688896dd3685eaf9e12b0231042a6e07d907b8a68173b3282de96c6627bbe84b1507074cc1,12,39,1,1,1,1,1,9,5,3,2.75,0,FALSE,82.27228409,86.32152991,0,22.5,51,0.848484848,1,1.111111111,106.4722222,10.40268416,6,32072.66174,0.743589744,3.888888889,10.875,56.875,0.2
2286,35a03c8d2d76ddbe523f913d33eac2804333618fc02365c4cbe23a85ccb91c3f8babda5ea0f6c0a164be8b6a90c3169b3c82e92fcd2c39951dbfb245d09a4663,12,35,1,20,20.2,23.48,30,30,30,30,26.71,0,FALSE,82.27228409,97.77973065,0,10.75,34,3.4,0,2.692307692,88.8255814,0.00025104,196,10256.43192,0.004273504,8.756410256,0.125,256.125,0.00292113
2287,1ea9462e38abbb4a9b0e12f1d51352d3f02ba0872c6dcb0e69ed32d6f25718b2f43ec943f1d293697f84c4ad25eaaad22a3e8f1eb773d2b8516b18d8981e0790,6,22,2,22,22,22,22,22,22.1,22,22.0125,0,FALSE,74.21436094,55.21165909,0,139,210,4.238095238,0,2.727574751,37.07553957,,0,2678828,0,1.666666667,0,2.5,0.5
2288,bab72530e3bc067bf4c4fb1b030d1a17f3b96c171a2930d77886c76fd353a62635b9cee96a6b452f580fff86a3ee06ec4bc4f36c4973a1b2e1c974e218e5e2fb,2,27,2,,7.62,16.1,16.1,54.6,54.6,54.6,36.88857143,1,TRUE,67.54491469,79.20450184,0,183.8,241,49.2,1,184.8,22.77910773,1.692304299,8,42861.04509,1.055555556,9.444444444,6.333333333,56.66666667,0.124637681
2289,e4c118d5985e8c217d16b000390d687ff793a3f545216f330221065f697e77bf625e6464cc4cf7b3be6b657996cc8505a7d0151fb779e404f79391eeb8680b04,2,28,1,149.1,149,154.61,156.04,170.57,149,149,153.3025,0,FALSE,67.54491469,72.16061768,1,366.5,407,1.410404624,0,1.468120805,78.02216917,5.22E-05,462,12765.83667,0.05,6.816666667,1.5,204.5,0.010359537
2290,8615b7e8e3eba02b29f05be146fa7935cf4018fd32a284cda8dadcf5c85a628d2ed5de5ac52c14cb85ce5275ad9eeff16c59b77d332323027540def3132d53b2,16,167,1,20.04,17,17,17,22,22,22,19.88,1,FALSE,90.77739428,33.18980952,0,5.857142857,13,1.090909091,0,0.59375,203.6829268,,0,37551.64991,0,4.133333333,0,69.75,0.008880995
2291,4e3d70c4a899bac6f543191f1e80e5a9ff1afa4374f29f8b9e4398e0d181a657bc7d3d1531f727a38dbc1e9d70af9a4cfe8939d51613f7ae0c54b2776353a835,2,77,3,197.43,176.59,125.43,113.09,116.8,140.81,104.41,148.6025,0,FALSE,67.54491469,73.05041667,0,444.625,583,1.732718894,1,1.56618705,73.93224627,4.94E-05,525,6142.173684,0.0781893,14,2.375,425.25,0.007044321
2292,a1d6752f94a515b0fb09053e4711078a86028256cce94ea533f3e2fd3285c45971c4d004a3346cb68a6bc94ae9691b25598fdc427dd0c9a8bafff8e3bada77a1,12,47,3,,,,,4.94,52,52,40.235,1,TRUE,82.27228409,71.8227836,0,306,283,57.6,1,184.6,20.66666667,0.24943554,24,52396.52991,0.0625,7.3125,0.333333333,39,0.049180328
2293,3da1422f7eef582aede8a07c38a81b62813e0c247aea2f0920848458a4710aef2bbf24690788da0dd4d30b7f49da11760949075a1712c95503fb7b55f1d2d76c,12,8,1,,,,,,,,12.64,0,TRUE,82.27228409,55.71088713,0,2,0,1,0,1,18,0.00053434,57,7071.468354,0.166666667,13.16666667,1,79,0.071428571
2294,739f8c3f5c19ad9a5106101aa188091013de5b0bdab60bd43350574f5d8b3f5ea1af001153d78e55ba58b030078348baf055a5652f3d0100e903c485461b825e,15,44,2,,,,1,335.94,20,20,94.235,1,TRUE,,,0,92,19,3.833333333,0,10.33333333,117.2173913,4.351587789,5,17823.21569,0.142857143,7.285714286,1,51,0.107142857
2295,705ca80370c4567c1ce14bb86e28873abfb8681de025376538af04ab0287b1e47d6a9610fcc33a63cfae0fb3fa2d0d1d4f66740b16e00717bf301335ba06068e,12,35,1,23.76,20.71,25.33,19,33.94,29.22,20.3,24.0325,0,FALSE,82.27228409,97.77973065,0,78.75,101,0.423076923,1,0.441441441,97.61269841,0.000414078,247,9822.322596,0,9.080508475,0,267.875,0.002327747
2296,fa878ba1d3e9fa4287eddcd4e306b270760409e747ad38f796bae66c7e2e0d46c03a818b9eb82bad2ac386b3dac24dfa32f4a737c84198c33e7b0c6ae66d3689,8,130,1,21,21,21,21,21,21,21,21,0,FALSE,56.28338464,35.73253704,0,27.625,48,0.380952381,1,0.673913043,145.1900452,0.082429419,57,65557.71019,0.011904762,3.738095238,0.125,39.25,0.018808777
2297,51f47d45ad790f5931855f8ac18d8e8ac838b15b9455e89f6bee78e7fd633b1fac0d42aef494828781bb5b3977222a263aef14376a7e052df89da4ecc03d164d,2,5,2,30,30,30,30,30,30,30,30,0,FALSE,67.54491469,66.57455075,0,30.625,57,0.914285714,1,0.517857143,85.98367347,0.000246924,142,25031.89762,0.011904762,4.994047619,0.25,104.875,0.008293839
2298,20c6fc37b5f0f80db9e6e9cd42fa48681daecf9b28bf7428c337e9c65ff28e0d7bd481644c6c31c084be17a948a4004fbb78fdfb0996218189e7ffbac8b2036e,2,55,1,30,30,30,30,30,30,30,30,0,FALSE,67.54491469,64.65374142,0,21.25,28,3.222222222,0,1.647058824,56.99411765,0.00012162,401,12858.91504,0.025751073,7,0.75,203.875,0.006723716
2299,6564cf87cfa3fbf195884ae12fb19803c02affc13bdcf730c456d0764929f8e43b19cb462b1aa0395d453099def76d6dbc689a95d6056de02f08a52893a5234a,0,0,2,,1,19,23.5,328.4,,,92.975,1,TRUE,67.6898946,87.9621868,0,27,21,5.2,1,17.2,103.8024691,656.3856025,2,2475.584184,145.5454545,139.6363636,400.25,384,1.042180402
2300,f6239cd856852288b38dd227f2aff918e369267dd79ec9999d05650da7a79712e077b9c87d168bada222e0d2d69f85e496cda162840bd700c0101460602fd065,2,28,1,17,18.8,17,17,17,17,19.88,17.585,0,FALSE,67.54491469,72.16061768,0,101.75,111,0.613333333,0,0.443082312,44.88329238,128.8697087,3,77840.11952,0,3.230769231,0,31.5,0.019455253
2301,6698fa1452803b8fc727932e4c679b72f70786124703f710052d33e96931a8e02da73161abf8b3cfc9fd7f81652616ae0abf20bca042ee7500e1e5218e6d9c87,2,79,5,,,,136.37,54.91,19.1,1077.2,261.316,1,TRUE,67.54491469,71.98191765,1,146.3333333,55,12,1,88.8,75.476082,0.075770102,37,753.686151,454.0909091,36.63636364,2497.5,201.5,12.324291
2302,94e584d317dbfae571cdabbb073668e326820d7d922ccfe44c9d8c1f6c59b9df72c0dc4d8b796d6076731ac9e1aa8837b5c902b80c71f7bef247aae0ac46f1c0,15,44,2,,,,,,,1,82.015,1,TRUE,,,0,214,102,7.615384615,1,8.333333333,399.771028,,0,15580.37097,0.875,7,7,56,0.196721311
2303,94409a0ffd53e0a1595691fc4c7841d498386e29182d2651ad3e32fccdae7464219327c66992ad7be4758b0b5f9c75908215f6b8147289b0fb939e068b04f01d,6,68,2,,,1,26.27,18.1,1,1,9.075,0,TRUE,74.21436094,101.2398721,0,96.5,94,0.824561404,0,0.779456193,85.13816926,0.828337817,5,87547.28571,0.020408163,3.142857143,0.166666667,25.66666667,0.037735849
2304,885a2713086d22d98bb393e440333bd9f5c2898838c9503395cc4c04d378a3f7fe136bb5fd7013de1d776a9333da4575bb8a12e96f495100839380415f8ff291,0,141,1,41.1,41.77,41,66.5,41,41.1,57.06,48.17,0,FALSE,67.6898946,48.62951389,0,157.25,97,0.646153846,0,0.944785276,59.56279809,0.227340851,14,13695.16102,0.061032864,7.145539906,1.625,190.25,0.011787819
2305,5cfe268dd416b73b7d887e2a8d47c138d5b963e8ec939c070ffaf9ff3078a3c50d4f48ad9f7a1c6256d3f3126f28d2753926ad91c0fdcaa20abac350462e193d,4,21,2,100.49,100,136.05,132.62,130.34,131.1,129.2,123.37375,0,FALSE,64.16894792,59.06272457,0,216.75,222,0.731343284,0,0.869239014,46.19896194,7.01E-05,386,12501.23054,0.073275862,7.185344828,2.125,208.375,0.013157895
2306,558c8fe760e1ee2c61a1660172d946caf604685e963525c1be8c72493e831368af0b786323ea6c0bb2f10b137ff53428aadd4fab47c88183eb8c511835e7f345,20,117,1,,,36.43,46.79,20,20,20,27.20333333,1,TRUE,57.75091243,34.05849306,0,527,134,0.2,1,0.167947311,57.38425047,1.739842322,16,16372.01794,3.25,2.35,65,47,1.363636364
2307,c41f247bf71fcf6cd2af8953b1aceb36016fd9a09e6aefe84bcfe498e47600102c6aad7fceaf948c40794e95aad4ba591a6e82e8d5566ca423d59655c7b928d7,4,21,1,,,,,3.95,53.71,,28.83,1,TRUE,64.16894792,59.06272457,0,339,117,24.4,0,68.8,36.59882006,0.468786282,17,9074.19697,0.714285714,8.857142857,5,62,0.149253731
2308,adc7102b43d8e4baa80298ad2634e5c9db525da22192921b3567f3a6547798bfe023364175a0cff72852dc492ee90c08e47c1bc534f9548c3ec0790179ff1dcc,7,37,1,155.99,159.49,135.1,136.7,147.01,134.32,133.6,141.98875,0,FALSE,67.39926049,85.60579167,0,308.75,486,0.871698113,1,1.008097166,114.3364372,0.000499923,269,9896.373001,0.207627119,8.805084746,6.125,259.75,0.025924148
2309,24109c7c807c1c4693278ee4348724cb49430937ab1946920998cc2cd771a728ce502b4986b7cf97611e53e5a973fcb0017a409f844e3bfd7348591cd1fac635,17,81,1,64,64.4,65.1,64,64.1,70.37,64,65.28125,1,FALSE,44.69668914,56.93703571,0,96.25,98,0.894736842,1,1.091152815,58.08571429,6.37E-05,465,10933.97655,0.131004367,8.065502183,3.75,230.875,0.018898488
2310,0b833384e594bc7891d5d9d7b734ea1b17e079ece28976c9307398f5fde4665f2bc8607b5f41af714bdf2c013d8b002c18d006ac4093340d188cf01e9aa77be4,2,3,5,,,,,17.56,19,19,18.64,1,TRUE,67.54491469,70.63089841,0,9,3,1.6,1,2.8,49.77777778,1.089345858,13,5935.56,0,13,0,26,0.161290323
2311,c41983adac9ffb126c8a0933657121f91af8cbcee72e55596b30c6acf92adc5eec610dcfb8725c8d0a1009f4460134f42d92eb13d8853cbf4d2399053dd01733,2,70,2,154.6,154.5,154.1,154,154.2,154,154.5,151.7375,0,FALSE,67.54491469,45.05340508,1,77.375,71,15.2,0,124.8,89.25201939,5.55E-05,288,14605.71558,0.060344828,6.142241379,1.75,178.125,0.013286713
2312,28bdcc32f9949a7b0b97bcb05917a58fa6ad0615a8bbd5e1ce8fe2e312b42fb97fadfbddac1f158b45b2157b5a1f1e1398029bad063fcedb21332a01d0ffdb53,0,46,4,,,,1,385.3,,,193.15,1,TRUE,67.6898946,73.16376582,1,55,28,2.8,1,8.230769231,166.0909091,,0,46701.88462,0.25,6.375,1,25.5,0.125
2313,955cce07c9a462b531a44d32410b050cbea7218a2890cee95973cc0fc53effc87e6b57ed784520e1ef18869412b9aad867db5bcf81931736cad91782c1146797,2,5,1,17.3,11,11.45,11.9,16.75,11,15.6,13.4125,0,FALSE,67.54491469,66.57455075,0,29.875,25,0.458333333,1,0.375690608,81.48535565,10.40083716,4,16477.60566,0.791666667,5.106481481,21.375,137.875,0.158844765
2314,471a5f0fcd836373294aa482fde3ba2b05ba8826b881eab462f4af094508848a0250e93d57bfcda758f3b2eb8b7b67c98623537aa0325f8e4481772450f82359,0,113,4,14.4,9.1,9,9,9,9,9,10.2125,0,FALSE,67.6898946,68.74573413,0,13.25,17,0.285714286,0,0.115384615,120.5943396,16.89187807,3,27161.40052,0.04494382,4.280898876,1,95.25,0.016949153
2315,7e1de1b006ccea47b6a976f1744af897caad3b2abea30afdc73cc317ecc06de0afc89fc3ec4ac2efcf5d2cf08060db880351e7304e8fabc106a050fe09ac01ed,2,20,2,13.94,55.93,29.33,42.06,9,9,9,22.1575,1,FALSE,67.54491469,67.35377805,0,114.4,23,4.5,1,35.375,46.52622378,0.97442381,16,54083.14737,0.045454545,4.295454545,0.5,47.25,0.036082474
2316,64fbabc7f05371e1866b49c36154196facf8ba8665d4ddd1a77f2124aff5013d60d056cf91e0da901501e84ca469b9288b01d9a37e1480733da7193ec24baf3f,2,5,5,,,,162.85,,,,162.85,1,TRUE,67.54491469,66.57455075,1,250,71,15.2,1,51,159.476,0.111907874,13,12600.2623,0.428571429,8.428571429,3,59,0.125
2317,95d5e86c09aa581c23f448a0046c7150f819f057835fddb0470a946011f6b8edb884e19595b25987eafd7301d6afead13b66d0ef717965b38cb058ef54552e61,2,65,2,58,58,58,58,58,58,58.1,58.0125,0,FALSE,67.54491469,52.34247857,0,9.428571429,8,1.571428571,0,0.583333333,42.43939394,8.04E-05,284,48271.5553,0.008547009,3.709401709,0.125,54.25,0.013667426
2318,c42d45dd1f01c100dcdea6b43ba7a8186ee11c9304a867e7b4a51618c44aaf00b07916456f3c7c4897033eb6379c568ca2fc3a3d4c0693687d8f850711166149,22,104,1,11,11,11.57,15.94,13.09,23.16,11,13.47,0,FALSE,71.34772368,55.30928571,0,30,112,0.29787234,1,0.302083333,275.3916667,,0,49542.74408,0,3.253846154,0,52.875,0.011682243
2319,3623f601425249aed368abb85b5c2a020f3b47795c1dabb0d215951d332ab9b1cf23df0f01280b8ad29a05dd0d7249bd2251c62fb96ce63c7d518eec69c688d5,8,58,2,1,1,1,1,1,1,1,1,0,FALSE,56.28338464,74.14926563,0,6.5,6,2.2,0,11.4,30.82692308,0.000421967,189,41705.97234,0,3.413043478,0,58.875,0.010504202
2320,fd58a06d10e64d388e8cf8996197d78995a6ba50be67444faaec479a7858cd43bbd6947d2be891b2d5795fb9e236d1b78cccca252e9cb145d7ef31bfd336cf54,2,23,1,8.57,8.57,8.57,8.57,8.56,8.56,8.57,8.5675,0,FALSE,67.54491469,62.72254328,0,45.875,135,1.042253521,0,0.97382199,97.40599455,0.000256048,97,29658.57082,0.005586592,3.944134078,0.125,88.25,0.008438819
2321,b9307401557c05852a7eb1983fb0e20e358a5a158ab5c33a069841de402be18ca23adf373dfa416c7e430ede25b7b0047916ffcef5d491d294ad0795176fb21d,2,11,1,,,,,,,398.55,314.975,1,TRUE,67.54491469,92.2183704,1,108,33,5.142857143,0,7.428571429,311.6666667,,0,9851.085714,0.5,17.25,2,69,0.094594595
2322,c164545bf38f5a5764ea5971798de25a69741bb7c615b6a70968234e97c248a30ed5a67954e70de35f2a47f2556f5f30a459bad110051d4305f4ff92dfa34ecb,11,30,2,,,,5.99,12.26,16.56,11.69,12.054,0,TRUE,79.48752413,84.05273469,0,10.25,3,1.6,0,9.2,60.46341463,0.053786038,36,24057.23632,0,6.296875,0,100.75,0.012254902
2323,90b870a1528338b5179036e0912e89bc5a0f7ef322d5e85c0774a4016cb66427d2e200c41929201bacece1c7f690ca70052b126fcd4c4f9cdeb3811a43e8bd30,2,34,1,52,52,55.54,56.12,52,64.33,52,54.49875,1,FALSE,67.54491469,38.10123241,0,179.75,175,0.594827586,1,0.719714964,47.21349096,8.19E-05,525,4930.414169,0.169811321,18.87735849,4.5,500.25,0.010232094
2324,b274eb3c324121d9317e808cbd26fb25684548b6324ff9c511d8e9b747441534ba895bf3e6f7027f4983800a86e7a05b4ff90a81740ce164841e3aff89e94127,0,0,2,,1,19,19,650.6,,,172.4,1,TRUE,67.6898946,87.9621868,1,29,14,3.8,1,12.6,175.1206897,456.2001305,0,1233.929963,481.0769231,24.23076923,1563.5,78.75,19.559375
2325,74722a30681299727bba86e1c171ad65b96a11b806d7d8da717e1484c13c7fc57668b954c5806224ef716e459bcecb7a6223e9de9c2feeeb747de80329079f52,0,113,1,6,6,6,6,7.65,6,6,6.20625,0,FALSE,67.6898946,68.74573413,0,49,66,3,1,1.451219512,108.5076531,12.75182264,1,43035.58811,0.049295775,3.394366197,0.875,60.25,0.024640657
